max_diff,l1_error,l1_norm
0.05785032,0.007996833,0.019390022
0.03230798,0.005560144,0.011291498
0.042214576,0.00859879,0.01977429
0.027650181,0.008022064,0.019015964
0.041635588,0.008058619,0.028959109
0.051828317,0.009938954,0.039393336
0.046390906,0.009442075,0.017978087
0.02287281,0.0068334136,0.028138362
0.041990716,0.007209635,0.0303385
0.036783457,0.010879116,0.019829798
0.041217335,0.008296617,0.028287364
0.03943173,0.0074961567,0.017943649
0.062019024,0.008899473,0.011842615
0.016600382,0.004506425,0.022420732
0.035219945,0.010137393,0.018893627
0.042453717,0.009171793,0.027920522
0.037488,0.008396415,0.021481626
